ordering_levels,total_samples,jt_statistic,jt_pvalue,supports_expected,expected_direction,finding,trend_variable,trend_label,value_variable,value_label,scenario,rule_count,model_id,model_name
"0,1,2,3",4,1.5,0.24737631184407796,False,increasing,No significant monotonic increasing trend detected (p=0.247).,example_count,example count,edge_precision,Dependency Precision,1,10,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.2623688155922039,False,increasing,No significant monotonic increasing trend detected (p=0.262).,example_count,example count,edge_precision,Dependency Precision,1,10,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.0,0.3633183408295852,False,increasing,No significant monotonic increasing trend detected (p=0.363).,example_count,example count,edge_precision,Dependency Precision,1,11,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.26036981509245377,False,increasing,No significant monotonic increasing trend detected (p=0.26).,example_count,example count,edge_precision,Dependency Precision,1,11,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.24437781109445278,False,increasing,No significant monotonic increasing trend detected (p=0.244).,example_count,example count,edge_precision,Dependency Precision,1,11,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.23788105947026486,False,increasing,No significant monotonic increasing trend detected (p=0.238).,example_count,example count,edge_precision,Dependency Precision,1,11,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.0,0.3618190904547726,False,increasing,No significant monotonic increasing trend detected (p=0.362).,example_count,example count,edge_precision,Dependency Precision,1,12,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.2703648175912044,False,increasing,No significant monotonic increasing trend detected (p=0.27).,example_count,example count,edge_precision,Dependency Precision,1,12,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.255872063968016,False,increasing,No significant monotonic increasing trend detected (p=0.256).,example_count,example count,edge_precision,Dependency Precision,1,12,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,2.5,0.5087456271864068,False,increasing,No significant monotonic increasing trend detected (p=0.509).,example_count,example count,edge_precision,Dependency Precision,1,12,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.0,0.3733133433283358,False,increasing,No significant monotonic increasing trend detected (p=0.373).,example_count,example count,edge_precision,Dependency Precision,1,13,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.24737631184407796,False,increasing,No significant monotonic increasing trend detected (p=0.247).,example_count,example count,edge_precision,Dependency Precision,1,13,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.271864067966017,False,increasing,No significant monotonic increasing trend detected (p=0.272).,example_count,example count,edge_precision,Dependency Precision,1,13,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.1794102948525737,False,increasing,No significant monotonic increasing trend detected (p=0.179).,example_count,example count,edge_precision,Dependency Precision,2,1,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.1539230384807596,False,increasing,No significant monotonic increasing trend detected (p=0.154).,example_count,example count,edge_precision,Dependency Precision,2,1,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.23288355822088955,False,increasing,No significant monotonic increasing trend detected (p=0.233).,example_count,example count,edge_precision,Dependency Precision,2,1,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,2.5,0.511744127936032,False,increasing,No significant monotonic increasing trend detected (p=0.512).,example_count,example count,edge_precision,Dependency Precision,2,1,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.16241879060469766,False,increasing,No significant monotonic increasing trend detected (p=0.162).,example_count,example count,edge_precision,Dependency Precision,2,2,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.07746126936531735,False,increasing,No significant monotonic increasing trend detected (p=0.0775).,example_count,example count,edge_precision,Dependency Precision,2,2,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08545727136431784,False,increasing,No significant monotonic increasing trend detected (p=0.0855).,example_count,example count,edge_precision,Dependency Precision,2,2,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.1679160419790105,False,increasing,No significant monotonic increasing trend detected (p=0.168).,example_count,example count,edge_precision,Dependency Precision,2,2,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.5,0.07746126936531735,False,increasing,No significant monotonic increasing trend detected (p=0.0775).,example_count,example count,edge_precision,Dependency Precision,2,3,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.25987006496751625,False,increasing,No significant monotonic increasing trend detected (p=0.26).,example_count,example count,edge_precision,Dependency Precision,2,3,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08495752123938032,False,increasing,No significant monotonic increasing trend detected (p=0.085).,example_count,example count,edge_precision,Dependency Precision,2,3,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.24987506246876562,False,increasing,No significant monotonic increasing trend detected (p=0.25).,example_count,example count,edge_precision,Dependency Precision,2,3,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.5,0.09095452273863068,False,increasing,No significant monotonic increasing trend detected (p=0.091).,example_count,example count,edge_precision,Dependency Precision,2,4,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.18190904547726136,False,increasing,No significant monotonic increasing trend detected (p=0.182).,example_count,example count,edge_precision,Dependency Precision,2,4,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.1729135432283858,False,increasing,No significant monotonic increasing trend detected (p=0.173).,example_count,example count,edge_precision,Dependency Precision,2,4,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.26436781609195403,False,increasing,No significant monotonic increasing trend detected (p=0.264).,example_count,example count,edge_precision,Dependency Precision,2,4,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.5,0.2493753123438281,False,increasing,No significant monotonic increasing trend detected (p=0.249).,example_count,example count,edge_precision,Dependency Precision,2,5,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.16491754122938532,False,increasing,No significant monotonic increasing trend detected (p=0.165).,example_count,example count,edge_precision,Dependency Precision,2,5,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08445777111444278,False,increasing,No significant monotonic increasing trend detected (p=0.0845).,example_count,example count,edge_precision,Dependency Precision,2,5,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.25687156421789104,False,increasing,No significant monotonic increasing trend detected (p=0.257).,example_count,example count,edge_precision,Dependency Precision,2,5,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.5,0.26636681659170414,False,increasing,No significant monotonic increasing trend detected (p=0.266).,example_count,example count,edge_precision,Dependency Precision,2,6,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.16891554222888555,False,increasing,No significant monotonic increasing trend detected (p=0.169).,example_count,example count,edge_precision,Dependency Precision,2,6,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2608695652173913,False,increasing,No significant monotonic increasing trend detected (p=0.261).,example_count,example count,edge_precision,Dependency Precision,2,6,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.26186906546726635,False,increasing,No significant monotonic increasing trend detected (p=0.262).,example_count,example count,edge_precision,Dependency Precision,2,6,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.5,0.5262368815592204,False,increasing,No significant monotonic increasing trend detected (p=0.526).,example_count,example count,edge_precision,Dependency Precision,2,7,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.0,0.3778110944527736,False,increasing,No significant monotonic increasing trend detected (p=0.378).,example_count,example count,edge_precision,Dependency Precision,2,7,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.07596201899050475,False,increasing,No significant monotonic increasing trend detected (p=0.076).,example_count,example count,edge_precision,Dependency Precision,2,7,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.23588205897051473,False,increasing,No significant monotonic increasing trend detected (p=0.236).,example_count,example count,edge_precision,Dependency Precision,2,7,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.5,0.4947526236881559,False,increasing,No significant monotonic increasing trend detected (p=0.495).,example_count,example count,edge_precision,Dependency Precision,2,8,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.24437781109445278,False,increasing,No significant monotonic increasing trend detected (p=0.244).,example_count,example count,edge_precision,Dependency Precision,2,8,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.1519240379810095,False,increasing,No significant monotonic increasing trend detected (p=0.152).,example_count,example count,edge_precision,Dependency Precision,2,8,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.15242378810594703,False,increasing,No significant monotonic increasing trend detected (p=0.152).,example_count,example count,edge_precision,Dependency Precision,2,8,-4,gpt-oss (20.9 B)
"0,1,2,3",4,2.5,0.5092453773113443,False,increasing,No significant monotonic increasing trend detected (p=0.509).,example_count,example count,edge_precision,Dependency Precision,2,9,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.1634182908545727,False,increasing,No significant monotonic increasing trend detected (p=0.163).,example_count,example count,edge_precision,Dependency Precision,2,9,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.16991504247876063,False,increasing,No significant monotonic increasing trend detected (p=0.17).,example_count,example count,edge_precision,Dependency Precision,2,9,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,0.5,0.09345327336331834,False,increasing,No significant monotonic increasing trend detected (p=0.0935).,example_count,example count,edge_precision,Dependency Precision,2,9,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.0,0.04297851074462768,True,increasing,Evidence for increasing Dependency Precision with higher example count (p=0.043).,example_count,example count,edge_precision,Dependency Precision,2,10,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.08895552223888056,False,increasing,No significant monotonic increasing trend detected (p=0.089).,example_count,example count,edge_precision,Dependency Precision,2,10,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.1679160419790105,False,increasing,No significant monotonic increasing trend detected (p=0.168).,example_count,example count,edge_precision,Dependency Precision,2,10,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.24387806096951525,False,increasing,No significant monotonic increasing trend detected (p=0.244).,example_count,example count,edge_precision,Dependency Precision,2,10,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.0,0.04047976011994003,True,increasing,Evidence for increasing Dependency Precision with higher example count (p=0.0405).,example_count,example count,edge_precision,Dependency Precision,2,11,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.2368815592203898,False,increasing,No significant monotonic increasing trend detected (p=0.237).,example_count,example count,edge_precision,Dependency Precision,2,11,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08295852073963018,False,increasing,No significant monotonic increasing trend detected (p=0.083).,example_count,example count,edge_precision,Dependency Precision,2,11,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,2.0,0.34132933533233384,False,increasing,No significant monotonic increasing trend detected (p=0.341).,example_count,example count,edge_precision,Dependency Precision,2,11,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.5,0.07396301849075462,False,increasing,No significant monotonic increasing trend detected (p=0.074).,example_count,example count,edge_precision,Dependency Precision,2,12,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.09095452273863068,False,increasing,No significant monotonic increasing trend detected (p=0.091).,example_count,example count,edge_precision,Dependency Precision,2,12,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.1664167916041979,False,increasing,No significant monotonic increasing trend detected (p=0.166).,example_count,example count,edge_precision,Dependency Precision,2,12,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.24687656171914044,False,increasing,No significant monotonic increasing trend detected (p=0.247).,example_count,example count,edge_precision,Dependency Precision,2,12,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.17341329335332334,False,increasing,No significant monotonic increasing trend detected (p=0.173).,example_count,example count,edge_precision,Dependency Precision,2,13,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.079960019990005,False,increasing,No significant monotonic increasing trend detected (p=0.08).,example_count,example count,edge_precision,Dependency Precision,2,13,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.07246376811594203,False,increasing,No significant monotonic increasing trend detected (p=0.0725).,example_count,example count,edge_precision,Dependency Precision,2,13,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,3.5,0.7411294352823589,False,increasing,No significant monotonic increasing trend detected (p=0.741).,example_count,example count,edge_precision,Dependency Precision,2,13,-4,gpt-oss (20.9 B)
