ordering_levels,total_samples,jt_statistic,jt_pvalue,supports_expected,expected_direction,finding,trend_variable,trend_label,value_variable,value_label,scenario,rule_count,model_id,model_name
"0,1,2,3",4,0.5,0.08245877061469266,False,decreasing,No significant monotonic decreasing trend detected (p=0.0825).,example_count,example count,false_edge_count,False Dependency Count,1,4,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2688655672163918,False,decreasing,No significant monotonic decreasing trend detected (p=0.269).,example_count,example count,false_edge_count,False Dependency Count,1,4,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.2478760619690155,False,decreasing,No significant monotonic decreasing trend detected (p=0.248).,example_count,example count,false_edge_count,False Dependency Count,1,4,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.17091454272863568,False,decreasing,No significant monotonic decreasing trend detected (p=0.171).,example_count,example count,false_edge_count,False Dependency Count,1,5,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.16941529235382308,False,decreasing,No significant monotonic decreasing trend detected (p=0.169).,example_count,example count,false_edge_count,False Dependency Count,1,5,-2,llama 3.1 (8 B)
"0,1,2,3",4,3.5,0.7596201899050474,False,decreasing,No significant monotonic decreasing trend detected (p=0.76).,example_count,example count,false_edge_count,False Dependency Count,1,5,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,0.0,0.043478260869565216,True,decreasing,Evidence for decreasing False Dependency Count with higher example count (p=0.0435).,example_count,example count,false_edge_count,False Dependency Count,1,6,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.5067466266866567,False,decreasing,No significant monotonic decreasing trend detected (p=0.507).,example_count,example count,false_edge_count,False Dependency Count,1,6,-2,llama 3.1 (8 B)
"0,1,2,3",4,2.5,0.5027486256871564,False,decreasing,No significant monotonic decreasing trend detected (p=0.503).,example_count,example count,false_edge_count,False Dependency Count,1,6,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.17191404297851073,False,decreasing,No significant monotonic decreasing trend detected (p=0.172).,example_count,example count,false_edge_count,False Dependency Count,1,7,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.5237381309345327,False,decreasing,No significant monotonic decreasing trend detected (p=0.524).,example_count,example count,false_edge_count,False Dependency Count,1,7,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.0,0.03398300849575212,True,decreasing,Evidence for decreasing False Dependency Count with higher example count (p=0.034).,example_count,example count,false_edge_count,False Dependency Count,1,8,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.49225387306346824,False,decreasing,No significant monotonic decreasing trend detected (p=0.492).,example_count,example count,false_edge_count,False Dependency Count,1,8,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.24187906046976512,False,decreasing,No significant monotonic decreasing trend detected (p=0.242).,example_count,example count,false_edge_count,False Dependency Count,1,8,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.1629185407296352,False,decreasing,No significant monotonic decreasing trend detected (p=0.163).,example_count,example count,false_edge_count,False Dependency Count,1,9,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.4912543728135932,False,decreasing,No significant monotonic decreasing trend detected (p=0.491).,example_count,example count,false_edge_count,False Dependency Count,1,9,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.0,0.17341329335332334,False,decreasing,No significant monotonic decreasing trend detected (p=0.173).,example_count,example count,false_edge_count,False Dependency Count,1,9,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.5,0.255872063968016,False,decreasing,No significant monotonic decreasing trend detected (p=0.256).,example_count,example count,false_edge_count,False Dependency Count,1,10,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.0,0.03648175912043978,True,decreasing,Evidence for decreasing False Dependency Count with higher example count (p=0.0365).,example_count,example count,false_edge_count,False Dependency Count,1,10,-2,llama 3.1 (8 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,1,10,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.16741629185407297,False,decreasing,No significant monotonic decreasing trend detected (p=0.167).,example_count,example count,false_edge_count,False Dependency Count,1,11,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.4912543728135932,False,decreasing,No significant monotonic decreasing trend detected (p=0.491).,example_count,example count,false_edge_count,False Dependency Count,1,11,-2,llama 3.1 (8 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,1,11,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.17041479260369816,False,decreasing,No significant monotonic decreasing trend detected (p=0.17).,example_count,example count,false_edge_count,False Dependency Count,1,12,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,3.5,0.7481259370314842,False,decreasing,No significant monotonic decreasing trend detected (p=0.748).,example_count,example count,false_edge_count,False Dependency Count,1,12,-2,llama 3.1 (8 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,1,12,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,2.5,0.4912543728135932,False,decreasing,No significant monotonic decreasing trend detected (p=0.491).,example_count,example count,false_edge_count,False Dependency Count,1,12,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.1549225387306347,False,decreasing,No significant monotonic decreasing trend detected (p=0.155).,example_count,example count,false_edge_count,False Dependency Count,1,13,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.07896051974012994,False,decreasing,No significant monotonic decreasing trend detected (p=0.079).,example_count,example count,false_edge_count,False Dependency Count,1,13,-2,llama 3.1 (8 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,1,13,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,0.0,0.035982008995502246,True,decreasing,Evidence for decreasing False Dependency Count with higher example count (p=0.036).,example_count,example count,false_edge_count,False Dependency Count,2,1,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.5257371314342829,False,decreasing,No significant monotonic decreasing trend detected (p=0.526).,example_count,example count,false_edge_count,False Dependency Count,2,1,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2383808095952024,False,decreasing,No significant monotonic decreasing trend detected (p=0.238).,example_count,example count,false_edge_count,False Dependency Count,2,1,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,2,1,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.5,0.25337331334332835,False,decreasing,No significant monotonic decreasing trend detected (p=0.253).,example_count,example count,false_edge_count,False Dependency Count,2,2,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,2.5,0.49725137431284355,False,decreasing,No significant monotonic decreasing trend detected (p=0.497).,example_count,example count,false_edge_count,False Dependency Count,2,2,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.06546726636681659,False,decreasing,No significant monotonic decreasing trend detected (p=0.0655).,example_count,example count,false_edge_count,False Dependency Count,2,2,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.23288355822088955,False,decreasing,No significant monotonic decreasing trend detected (p=0.233).,example_count,example count,false_edge_count,False Dependency Count,2,3,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.17341329335332334,False,decreasing,No significant monotonic decreasing trend detected (p=0.173).,example_count,example count,false_edge_count,False Dependency Count,2,3,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08695652173913043,False,decreasing,No significant monotonic decreasing trend detected (p=0.087).,example_count,example count,false_edge_count,False Dependency Count,2,3,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,2,3,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.5,0.24687656171914044,False,decreasing,No significant monotonic decreasing trend detected (p=0.247).,example_count,example count,false_edge_count,False Dependency Count,2,4,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.24887556221889057,False,decreasing,No significant monotonic decreasing trend detected (p=0.249).,example_count,example count,false_edge_count,False Dependency Count,2,4,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2463768115942029,False,decreasing,No significant monotonic decreasing trend detected (p=0.246).,example_count,example count,false_edge_count,False Dependency Count,2,4,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.23138430784607697,False,decreasing,No significant monotonic decreasing trend detected (p=0.231).,example_count,example count,false_edge_count,False Dependency Count,2,5,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.1629185407296352,False,decreasing,No significant monotonic decreasing trend detected (p=0.163).,example_count,example count,false_edge_count,False Dependency Count,2,5,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.09345327336331834,False,decreasing,No significant monotonic decreasing trend detected (p=0.0935).,example_count,example count,false_edge_count,False Dependency Count,2,5,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.5,0.24987506246876562,False,decreasing,No significant monotonic decreasing trend detected (p=0.25).,example_count,example count,false_edge_count,False Dependency Count,2,6,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.18190904547726136,False,decreasing,No significant monotonic decreasing trend detected (p=0.182).,example_count,example count,false_edge_count,False Dependency Count,2,6,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2518740629685157,False,decreasing,No significant monotonic decreasing trend detected (p=0.252).,example_count,example count,false_edge_count,False Dependency Count,2,6,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.16091954022988506,False,decreasing,No significant monotonic decreasing trend detected (p=0.161).,example_count,example count,false_edge_count,False Dependency Count,2,7,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.5,0.23888055972013994,False,decreasing,No significant monotonic decreasing trend detected (p=0.239).,example_count,example count,false_edge_count,False Dependency Count,2,7,-2,llama 3.1 (8 B)
"0,1,2,3",4,0.5,0.08195902048975512,False,decreasing,No significant monotonic decreasing trend detected (p=0.082).,example_count,example count,false_edge_count,False Dependency Count,2,7,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,2,7,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.5,0.0814592703648176,False,decreasing,No significant monotonic decreasing trend detected (p=0.0815).,example_count,example count,false_edge_count,False Dependency Count,2,8,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.18340829585207397,False,decreasing,No significant monotonic decreasing trend detected (p=0.183).,example_count,example count,false_edge_count,False Dependency Count,2,8,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.25837081459270367,False,decreasing,No significant monotonic decreasing trend detected (p=0.258).,example_count,example count,false_edge_count,False Dependency Count,2,8,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,1.0,0.17341329335332334,False,decreasing,No significant monotonic decreasing trend detected (p=0.173).,example_count,example count,false_edge_count,False Dependency Count,2,9,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.175912043978011,False,decreasing,No significant monotonic decreasing trend detected (p=0.176).,example_count,example count,false_edge_count,False Dependency Count,2,9,-2,llama 3.1 (8 B)
"0,1,2,3",4,1.5,0.2588705647176412,False,decreasing,No significant monotonic decreasing trend detected (p=0.259).,example_count,example count,false_edge_count,False Dependency Count,2,9,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,3.5,0.743128435782109,False,decreasing,No significant monotonic decreasing trend detected (p=0.743).,example_count,example count,false_edge_count,False Dependency Count,2,9,-4,gpt-oss (20.9 B)
"0,1,2,3",4,0.0,0.037481259370314844,True,decreasing,Evidence for decreasing False Dependency Count with higher example count (p=0.0375).,example_count,example count,false_edge_count,False Dependency Count,2,10,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.07746126936531735,False,decreasing,No significant monotonic decreasing trend detected (p=0.0775).,example_count,example count,false_edge_count,False Dependency Count,2,10,-2,llama 3.1 (8 B)
"0,1,2,3",4,3.5,0.7471264367816092,False,decreasing,No significant monotonic decreasing trend detected (p=0.747).,example_count,example count,false_edge_count,False Dependency Count,2,10,-4,gpt-oss (20.9 B)
"0,1,2,3",4,1.0,0.16391804097951024,False,decreasing,No significant monotonic decreasing trend detected (p=0.164).,example_count,example count,false_edge_count,False Dependency Count,2,11,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.08295852073963018,False,decreasing,No significant monotonic decreasing trend detected (p=0.083).,example_count,example count,false_edge_count,False Dependency Count,2,11,-2,llama 3.1 (8 B)
"0,1,2,3",4,2.5,0.48375812093953025,False,decreasing,No significant monotonic decreasing trend detected (p=0.484).,example_count,example count,false_edge_count,False Dependency Count,2,11,-3,mistral-nemo (12.2 B)
"0,1,2,3",4,0.5,0.07096451774112944,False,decreasing,No significant monotonic decreasing trend detected (p=0.071).,example_count,example count,false_edge_count,False Dependency Count,2,12,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,1.0,0.1634182908545727,False,decreasing,No significant monotonic decreasing trend detected (p=0.163).,example_count,example count,false_edge_count,False Dependency Count,2,12,-2,llama 3.1 (8 B)
"0,1,2,3",4,2.5,0.511744127936032,False,decreasing,No significant monotonic decreasing trend detected (p=0.512).,example_count,example count,false_edge_count,False Dependency Count,2,13,-1,llama 3.2 (3.2 B)
"0,1,2,3",4,0.5,0.09245377311344327,False,decreasing,No significant monotonic decreasing trend detected (p=0.0925).,example_count,example count,false_edge_count,False Dependency Count,2,13,-2,llama 3.1 (8 B)
"0,1,2,3",4,4.5,1.0,False,decreasing,No significant monotonic decreasing trend detected (p=1).,example_count,example count,false_edge_count,False Dependency Count,2,13,-4,gpt-oss (20.9 B)
